"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","CPI","TOT","AGRWTH","A","1999",16.58562,
"MEX","CPI","TOT","AGRWTH","A","2000",9.49156,
"MEX","CPI","TOT","AGRWTH","A","2001",6.367737,
"MEX","CPI","TOT","AGRWTH","A","2002",5.030733,
"MEX","CPI","TOT","AGRWTH","A","2003",4.546898,
"MEX","CPI","TOT","AGRWTH","A","2004",4.688407,
"MEX","CPI","TOT","AGRWTH","A","2005",3.988061,
"MEX","CPI","TOT","AGRWTH","A","2006",3.629463,
"MEX","CPI","TOT","AGRWTH","A","2007",3.96685,
"MEX","CPI","TOT","AGRWTH","A","2008",5.124982,
"MEX","CPI","TOT","AGRWTH","A","2009",5.297357,
"MEX","CPI","TOT","AGRWTH","A","2010",4.156728,
"MEX","CPI","TOT","AGRWTH","A","2011",3.40738,
"MEX","CPI","TOT","AGRWTH","A","2012",4.111508,
"MEX","CPI","TOT","AGRWTH","A","2013",3.80639,
"MEX","CPI","TOT","AGRWTH","A","2014",4.018617,
"MEX","CPI","TOT","AGRWTH","A","2015",2.720641,
"MEX","CPI","TOT","AGRWTH","A","2016",2.821708,
"MEX","CPI","TOT","AGRWTH","A","2017",6.041456,
"MEX","CPI","TOT","AGRWTH","A","2018",4.899351,
"MEX","CPI","TOT","AGRWTH","A","2019",3.635961,
"MEX","CPI","TOT","AGRWTH","A","2020",3.396834,
"MEX","CPI","TOT","AGRWTH","A","2021",5.689209,
"MEX","CPI","TOT","AGRWTH","A","2022",7.896276,
"NLD","CPI","TOT","AGRWTH","A","1997",2.109246,
"NLD","CPI","TOT","AGRWTH","A","1998",1.959136,
"NLD","CPI","TOT","AGRWTH","A","1999",2.157179,
"NLD","CPI","TOT","AGRWTH","A","2000",2.360522,
"NLD","CPI","TOT","AGRWTH","A","2001",4.155841,
"NLD","CPI","TOT","AGRWTH","A","2002",3.287531,
"NLD","CPI","TOT","AGRWTH","A","2003",2.091998,
"NLD","CPI","TOT","AGRWTH","A","2004",1.263647,
"NLD","CPI","TOT","AGRWTH","A","2005",1.68813,
"NLD","CPI","TOT","AGRWTH","A","2006",1.101501,
"NLD","CPI","TOT","AGRWTH","A","2007",1.613859,
"NLD","CPI","TOT","AGRWTH","A","2008",2.486502,
"NLD","CPI","TOT","AGRWTH","A","2009",1.189777,
"NLD","CPI","TOT","AGRWTH","A","2010",1.275306,
"NLD","CPI","TOT","AGRWTH","A","2011",2.34107,
"NLD","CPI","TOT","AGRWTH","A","2012",2.455548,
"NLD","CPI","TOT","AGRWTH","A","2013",2.506899,
"NLD","CPI","TOT","AGRWTH","A","2014",0.9760351,
"NLD","CPI","TOT","AGRWTH","A","2015",0.6002482,
"NLD","CPI","TOT","AGRWTH","A","2016",0.3166667,
"NLD","CPI","TOT","AGRWTH","A","2017",1.381459,
"NLD","CPI","TOT","AGRWTH","A","2018",1.703498,
"NLD","CPI","TOT","AGRWTH","A","2019",2.633699,
"NLD","CPI","TOT","AGRWTH","A","2020",1.27246,
"NLD","CPI","TOT","AGRWTH","A","2021",2.67572,
"NLD","CPI","TOT","AGRWTH","A","2022",10.00121,
"NZL","CPI","TOT","AGRWTH","A","1997",1.187151,
"NZL","CPI","TOT","AGRWTH","A","1998",1.26524,
"NZL","CPI","TOT","AGRWTH","A","1999",-0.1142663,
"NZL","CPI","TOT","AGRWTH","A","2000",2.615233,
"NZL","CPI","TOT","AGRWTH","A","2001",2.625821,
"NZL","CPI","TOT","AGRWTH","A","2002",2.677091,
"NZL","CPI","TOT","AGRWTH","A","2003",1.753576,
"NZL","CPI","TOT","AGRWTH","A","2004",2.290249,
"NZL","CPI","TOT","AGRWTH","A","2005",3.037021,
"NZL","CPI","TOT","AGRWTH","A","2006",3.365404,
"NZL","CPI","TOT","AGRWTH","A","2007",2.376143,
"NZL","CPI","TOT","AGRWTH","A","2008",3.958944,
"NZL","CPI","TOT","AGRWTH","A","2009",2.115656,
"NZL","CPI","TOT","AGRWTH","A","2010",2.302026,
"NZL","CPI","TOT","AGRWTH","A","2011",4.027903,
"NZL","CPI","TOT","AGRWTH","A","2012",1.059918,
"NZL","CPI","TOT","AGRWTH","A","2013",1.134418,
"NZL","CPI","TOT","AGRWTH","A","2014",1.227513,
"NZL","CPI","TOT","AGRWTH","A","2015",0.2927033,
"NZL","CPI","TOT","AGRWTH","A","2016",0.6462373,
"NZL","CPI","TOT","AGRWTH","A","2017",1.850787,
"NZL","CPI","TOT","AGRWTH","A","2018",1.598298,
"NZL","CPI","TOT","AGRWTH","A","2019",1.619632,
"NZL","CPI","TOT","AGRWTH","A","2020",1.714562,
"NZL","CPI","TOT","AGRWTH","A","2021",3.941121,
"NZL","CPI","TOT","AGRWTH","A","2022",7.172225,
"NOR","CPI","TOT","AGRWTH","A","1997",2.566923,
"NOR","CPI","TOT","AGRWTH","A","1998",2.252413,
"NOR","CPI","TOT","AGRWTH","A","1999",2.365967,
"NOR","CPI","TOT","AGRWTH","A","2000",3.085506,
"NOR","CPI","TOT","AGRWTH","A","2001",3.004197,
"NOR","CPI","TOT","AGRWTH","A","2002",1.286725,
"NOR","CPI","TOT","AGRWTH","A","2003",2.487826,
"NOR","CPI","TOT","AGRWTH","A","2004",0.4544985,
"NOR","CPI","TOT","AGRWTH","A","2005",1.532134,
"NOR","CPI","TOT","AGRWTH","A","2006",2.32935,
"NOR","CPI","TOT","AGRWTH","A","2007",0.7125891,
"NOR","CPI","TOT","AGRWTH","A","2008",3.753931,
"NOR","CPI","TOT","AGRWTH","A","2009",2.197386,
"NOR","CPI","TOT","AGRWTH","A","2010",2.418906,
"NOR","CPI","TOT","AGRWTH","A","2011",1.284952,
"NOR","CPI","TOT","AGRWTH","A","2012",0.6968641,
"NOR","CPI","TOT","AGRWTH","A","2013",2.120486,
"NOR","CPI","TOT","AGRWTH","A","2014",2.041703,
"NOR","CPI","TOT","AGRWTH","A","2015",2.171137,
"NOR","CPI","TOT","AGRWTH","A","2016",3.55,
"NOR","CPI","TOT","AGRWTH","A","2017",1.875101,
"NOR","CPI","TOT","AGRWTH","A","2018",2.764831,
"NOR","CPI","TOT","AGRWTH","A","2019",2.16773,
"NOR","CPI","TOT","AGRWTH","A","2020",1.286585,
"NOR","CPI","TOT","AGRWTH","A","2021",3.483881,
"NOR","CPI","TOT","AGRWTH","A","2022",5.764123,
"POL","CPI","TOT","AGRWTH","A","1997",14.95,
"POL","CPI","TOT","AGRWTH","A","1998",11.86667,
"POL","CPI","TOT","AGRWTH","A","1999",7.258333,
"POL","CPI","TOT","AGRWTH","A","2000",10.09167,
"POL","CPI","TOT","AGRWTH","A","2001",5.475,
"POL","CPI","TOT","AGRWTH","A","2002",1.941667,
"POL","CPI","TOT","AGRWTH","A","2003",0.8416666,
"POL","CPI","TOT","AGRWTH","A","2004",3.491667,
"POL","CPI","TOT","AGRWTH","A","2005",2.133333,
"POL","CPI","TOT","AGRWTH","A","2006",1.033333,
"POL","CPI","TOT","AGRWTH","A","2007",2.491667,
"POL","CPI","TOT","AGRWTH","A","2008",4.216667,
"POL","CPI","TOT","AGRWTH","A","2009",3.45,
"POL","CPI","TOT","AGRWTH","A","2010",2.583333,
"POL","CPI","TOT","AGRWTH","A","2011",4.266667,
"POL","CPI","TOT","AGRWTH","A","2012",3.7,
"POL","CPI","TOT","AGRWTH","A","2013",0.9,
"POL","CPI","TOT","AGRWTH","A","2014",-0.025,
"POL","CPI","TOT","AGRWTH","A","2015",-0.9333333,
"POL","CPI","TOT","AGRWTH","A","2016",-0.5833333,
"POL","CPI","TOT","AGRWTH","A","2017",1.975,
"POL","CPI","TOT","AGRWTH","A","2018",1.666667,
"POL","CPI","TOT","AGRWTH","A","2019",2.308333,
"POL","CPI","TOT","AGRWTH","A","2020",3.4,
"POL","CPI","TOT","AGRWTH","A","2021",5.1,
"POL","CPI","TOT","AGRWTH","A","2022",14.3,
"PRT","CPI","TOT","AGRWTH","A","1997",2.336863,
"PRT","CPI","TOT","AGRWTH","A","1998",2.572752,
"PRT","CPI","TOT","AGRWTH","A","1999",2.340095,
"PRT","CPI","TOT","AGRWTH","A","2000",2.85303,
"PRT","CPI","TOT","AGRWTH","A","2001",4.369903,
"PRT","CPI","TOT","AGRWTH","A","2002",3.600347,
"PRT","CPI","TOT","AGRWTH","A","2003",3.218991,
"PRT","CPI","TOT","AGRWTH","A","2004",2.365362,
"PRT","CPI","TOT","AGRWTH","A","2005",2.277164,
"PRT","CPI","TOT","AGRWTH","A","2006",3.107666,
"PRT","CPI","TOT","AGRWTH","A","2007",2.453965,
"PRT","CPI","TOT","AGRWTH","A","2008",2.588506,
"PRT","CPI","TOT","AGRWTH","A","2009",-0.83553,
"PRT","CPI","TOT","AGRWTH","A","2010",1.402573,
"PRT","CPI","TOT","AGRWTH","A","2011",3.653011,
"PRT","CPI","TOT","AGRWTH","A","2012",2.773339,
"PRT","CPI","TOT","AGRWTH","A","2013",0.2744167,
"PRT","CPI","TOT","AGRWTH","A","2014",-0.2781534,
"PRT","CPI","TOT","AGRWTH","A","2015",0.4879386,
"PRT","CPI","TOT","AGRWTH","A","2016",0.6073971,
"PRT","CPI","TOT","AGRWTH","A","2017",1.368614,
"PRT","CPI","TOT","AGRWTH","A","2018",0.9937157,
"PRT","CPI","TOT","AGRWTH","A","2019",0.3381784,
"PRT","CPI","TOT","AGRWTH","A","2020",-0.01243833,
"PRT","CPI","TOT","AGRWTH","A","2021",1.265657,
"PRT","CPI","TOT","AGRWTH","A","2022",7.832691,
"SVK","CPI","TOT","AGRWTH","A","1997",6.141988,
"SVK","CPI","TOT","AGRWTH","A","1998",6.665648,
"SVK","CPI","TOT","AGRWTH","A","1999",10.57045,
"SVK","CPI","TOT","AGRWTH","A","2000",12.03578,
"SVK","CPI","TOT","AGRWTH","A","2001",7.329631,
"SVK","CPI","TOT","AGRWTH","A","2002",3.127133,
"SVK","CPI","TOT","AGRWTH","A","2003",8.554143,
"SVK","CPI","TOT","AGRWTH","A","2004",7.548501,
"SVK","CPI","TOT","AGRWTH","A","2005",2.709085,
"SVK","CPI","TOT","AGRWTH","A","2006",4.483331,
"SVK","CPI","TOT","AGRWTH","A","2007",2.756724,
"SVK","CPI","TOT","AGRWTH","A","2008",4.59818,
"SVK","CPI","TOT","AGRWTH","A","2009",1.615105,
"SVK","CPI","TOT","AGRWTH","A","2010",0.9570181,
"SVK","CPI","TOT","AGRWTH","A","2011",3.919286,
"SVK","CPI","TOT","AGRWTH","A","2012",3.606103,
"SVK","CPI","TOT","AGRWTH","A","2013",1.400474,
"SVK","CPI","TOT","AGRWTH","A","2014",-0.07616533,
"SVK","CPI","TOT","AGRWTH","A","2015",-0.3252198,
"SVK","CPI","TOT","AGRWTH","A","2016",-0.5200102,
"SVK","CPI","TOT","AGRWTH","A","2017",1.311946,
"SVK","CPI","TOT","AGRWTH","A","2018",2.514037,
"SVK","CPI","TOT","AGRWTH","A","2019",2.664561,
"SVK","CPI","TOT","AGRWTH","A","2020",1.936941,
"SVK","CPI","TOT","AGRWTH","A","2021",3.149606,
"SVK","CPI","TOT","AGRWTH","A","2022",12.77415,
"ESP","CPI","TOT","AGRWTH","A","1997",1.971078,
"ESP","CPI","TOT","AGRWTH","A","1998",1.83433,
"ESP","CPI","TOT","AGRWTH","A","1999",2.310345,
"ESP","CPI","TOT","AGRWTH","A","2000",3.433517,
"ESP","CPI","TOT","AGRWTH","A","2001",3.589833,
"ESP","CPI","TOT","AGRWTH","A","2002",3.065657,
"ESP","CPI","TOT","AGRWTH","A","2003",3.038888,
"ESP","CPI","TOT","AGRWTH","A","2004",3.039249,
"ESP","CPI","TOT","AGRWTH","A","2005",3.368814,
"ESP","CPI","TOT","AGRWTH","A","2006",3.515576,
"ESP","CPI","TOT","AGRWTH","A","2007",2.786798,
"ESP","CPI","TOT","AGRWTH","A","2008",4.075343,
"ESP","CPI","TOT","AGRWTH","A","2009",-0.2878131,
"ESP","CPI","TOT","AGRWTH","A","2010",1.799865,
"ESP","CPI","TOT","AGRWTH","A","2011",3.196102,
"ESP","CPI","TOT","AGRWTH","A","2012",2.446128,
"ESP","CPI","TOT","AGRWTH","A","2013",1.408581,
"ESP","CPI","TOT","AGRWTH","A","2014",-0.1511148,
"ESP","CPI","TOT","AGRWTH","A","2015",-0.5003657,
"ESP","CPI","TOT","AGRWTH","A","2016",-0.202598,
"ESP","CPI","TOT","AGRWTH","A","2017",1.956076,
"ESP","CPI","TOT","AGRWTH","A","2018",1.674981,
"ESP","CPI","TOT","AGRWTH","A","2019",0.699519,
"ESP","CPI","TOT","AGRWTH","A","2020",-0.322753,
"ESP","CPI","TOT","AGRWTH","A","2021",3.093135,
"ESP","CPI","TOT","AGRWTH","A","2022",8.390576,
"SWE","CPI","TOT","AGRWTH","A","1997",0.6584103,
"SWE","CPI","TOT","AGRWTH","A","1998",-0.2671327,
"SWE","CPI","TOT","AGRWTH","A","1999",0.4621758,
"SWE","CPI","TOT","AGRWTH","A","2000",0.8991438,
"SWE","CPI","TOT","AGRWTH","A","2001",2.405958,
"SWE","CPI","TOT","AGRWTH","A","2002",2.158482,
"SWE","CPI","TOT","AGRWTH","A","2003",1.925655,
"SWE","CPI","TOT","AGRWTH","A","2004",0.3736598,
"SWE","CPI","TOT","AGRWTH","A","2005",0.4531709,
"SWE","CPI","TOT","AGRWTH","A","2006",1.360215,
"SWE","CPI","TOT","AGRWTH","A","2007",2.212169,
"SWE","CPI","TOT","AGRWTH","A","2008",3.437049,
"SWE","CPI","TOT","AGRWTH","A","2009",-0.4944606,
"SWE","CPI","TOT","AGRWTH","A","2010",1.157988,
"SWE","CPI","TOT","AGRWTH","A","2011",2.961151,
"SWE","CPI","TOT","AGRWTH","A","2012",0.8883775,
"SWE","CPI","TOT","AGRWTH","A","2013",-0.04429297,
"SWE","CPI","TOT","AGRWTH","A","2014",-0.1796385,
"SWE","CPI","TOT","AGRWTH","A","2015",-0.04678474,
"SWE","CPI","TOT","AGRWTH","A","2016",0.9842693,
"SWE","CPI","TOT","AGRWTH","A","2017",1.794499,
"SWE","CPI","TOT","AGRWTH","A","2018",1.953535,
"SWE","CPI","TOT","AGRWTH","A","2019",1.784151,
"SWE","CPI","TOT","AGRWTH","A","2020",0.4973673,
"SWE","CPI","TOT","AGRWTH","A","2021",2.163197,
"SWE","CPI","TOT","AGRWTH","A","2022",8.369291,
"CHE","CPI","TOT","AGRWTH","A","1997",0.5202254,
"CHE","CPI","TOT","AGRWTH","A","1998",0.01793844,
"CHE","CPI","TOT","AGRWTH","A","1999",0.8064444,
"CHE","CPI","TOT","AGRWTH","A","2000",1.558529,
"CHE","CPI","TOT","AGRWTH","A","2001",0.9890203,
"CHE","CPI","TOT","AGRWTH","A","2002",0.6427115,
"CHE","CPI","TOT","AGRWTH","A","2003",0.6382729,
"CHE","CPI","TOT","AGRWTH","A","2004",0.8029087,
"CHE","CPI","TOT","AGRWTH","A","2005",1.171954,
"CHE","CPI","TOT","AGRWTH","A","2006",1.059509,
"CHE","CPI","TOT","AGRWTH","A","2007",0.7323506,
"CHE","CPI","TOT","AGRWTH","A","2008",2.426041,
"CHE","CPI","TOT","AGRWTH","A","2009",-0.4804819,
"CHE","CPI","TOT","AGRWTH","A","2010",0.6882387,
"CHE","CPI","TOT","AGRWTH","A","2011",0.2313492,
"CHE","CPI","TOT","AGRWTH","A","2012",-0.692552,
"CHE","CPI","TOT","AGRWTH","A","2013",-0.2173232,
"CHE","CPI","TOT","AGRWTH","A","2014",-0.01320254,
"CHE","CPI","TOT","AGRWTH","A","2015",-1.143909,
"CHE","CPI","TOT","AGRWTH","A","2016",-0.4346187,
"CHE","CPI","TOT","AGRWTH","A","2017",0.5337878,
"CHE","CPI","TOT","AGRWTH","A","2018",0.9363354,
"CHE","CPI","TOT","AGRWTH","A","2019",0.3628862,
"CHE","CPI","TOT","AGRWTH","A","2020",-0.725875,
"CHE","CPI","TOT","AGRWTH","A","2021",0.5818142,
"CHE","CPI","TOT","AGRWTH","A","2022",2.835028,
"TUR","CPI","TOT","AGRWTH","A","1997",85.66936,
"TUR","CPI","TOT","AGRWTH","A","1998",84.64133,
"TUR","CPI","TOT","AGRWTH","A","1999",64.86748,
"TUR","CPI","TOT","AGRWTH","A","2000",54.91538,
"TUR","CPI","TOT","AGRWTH","A","2001",54.40018,
"TUR","CPI","TOT","AGRWTH","A","2002",44.96412,
"TUR","CPI","TOT","AGRWTH","A","2003",21.60244,
"TUR","CPI","TOT","AGRWTH","A","2004",8.598262,
"TUR","CPI","TOT","AGRWTH","A","2005",8.17916,
"TUR","CPI","TOT","AGRWTH","A","2006",9.597242,
"TUR","CPI","TOT","AGRWTH","A","2007",8.756181,
"TUR","CPI","TOT","AGRWTH","A","2008",10.44413,
"TUR","CPI","TOT","AGRWTH","A","2009",6.250977,
"TUR","CPI","TOT","AGRWTH","A","2010",8.566444,
"TUR","CPI","TOT","AGRWTH","A","2011",6.471879,
"TUR","CPI","TOT","AGRWTH","A","2012",8.89157,
"TUR","CPI","TOT","AGRWTH","A","2013",7.49309,
"TUR","CPI","TOT","AGRWTH","A","2014",8.854572,
"TUR","CPI","TOT","AGRWTH","A","2015",7.670854,
"TUR","CPI","TOT","AGRWTH","A","2016",7.775134,
"TUR","CPI","TOT","AGRWTH","A","2017",11.14431,
"TUR","CPI","TOT","AGRWTH","A","2018",16.33246,
"TUR","CPI","TOT","AGRWTH","A","2019",15.17682,
"TUR","CPI","TOT","AGRWTH","A","2020",12.27896,
"TUR","CPI","TOT","AGRWTH","A","2021",19.59649,
"TUR","CPI","TOT","AGRWTH","A","2022",72.30884,
"GBR","CPI","TOT","AGRWTH","A","1997",2.2,
"GBR","CPI","TOT","AGRWTH","A","1998",1.8,
"GBR","CPI","TOT","AGRWTH","A","1999",1.7,
"GBR","CPI","TOT","AGRWTH","A","2000",1.2,
"GBR","CPI","TOT","AGRWTH","A","2001",1.6,
"GBR","CPI","TOT","AGRWTH","A","2002",1.5,
"GBR","CPI","TOT","AGRWTH","A","2003",1.4,
"GBR","CPI","TOT","AGRWTH","A","2004",1.4,
"GBR","CPI","TOT","AGRWTH","A","2005",2.1,
"GBR","CPI","TOT","AGRWTH","A","2006",2.5,
"GBR","CPI","TOT","AGRWTH","A","2007",2.4,
"GBR","CPI","TOT","AGRWTH","A","2008",3.5,
"GBR","CPI","TOT","AGRWTH","A","2009",2,
"GBR","CPI","TOT","AGRWTH","A","2010",2.5,
"GBR","CPI","TOT","AGRWTH","A","2011",3.8,
"GBR","CPI","TOT","AGRWTH","A","2012",2.6,
"GBR","CPI","TOT","AGRWTH","A","2013",2.3,
"GBR","CPI","TOT","AGRWTH","A","2014",1.5,
"GBR","CPI","TOT","AGRWTH","A","2015",0.4,
"GBR","CPI","TOT","AGRWTH","A","2016",1,
"GBR","CPI","TOT","AGRWTH","A","2017",2.6,
"GBR","CPI","TOT","AGRWTH","A","2018",2.3,
"GBR","CPI","TOT","AGRWTH","A","2019",1.7,
"GBR","CPI","TOT","AGRWTH","A","2020",1,
"GBR","CPI","TOT","AGRWTH","A","2021",2.5,
"GBR","CPI","TOT","AGRWTH","A","2022",7.9,
"USA","CPI","TOT","AGRWTH","A","1997",2.33769,
"USA","CPI","TOT","AGRWTH","A","1998",1.552279,
"USA","CPI","TOT","AGRWTH","A","1999",2.188027,
"USA","CPI","TOT","AGRWTH","A","2000",3.376857,
"USA","CPI","TOT","AGRWTH","A","2001",2.826171,
"USA","CPI","TOT","AGRWTH","A","2002",1.586032,
"USA","CPI","TOT","AGRWTH","A","2003",2.270095,
"USA","CPI","TOT","AGRWTH","A","2004",2.677237,
"USA","CPI","TOT","AGRWTH","A","2005",3.392747,
"USA","CPI","TOT","AGRWTH","A","2006",3.225944,
"USA","CPI","TOT","AGRWTH","A","2007",2.852673,
"USA","CPI","TOT","AGRWTH","A","2008",3.8391,
"USA","CPI","TOT","AGRWTH","A","2009",-0.3555463,
"USA","CPI","TOT","AGRWTH","A","2010",1.640043,
"USA","CPI","TOT","AGRWTH","A","2011",3.156842,
"USA","CPI","TOT","AGRWTH","A","2012",2.069337,
"USA","CPI","TOT","AGRWTH","A","2013",1.464833,
"USA","CPI","TOT","AGRWTH","A","2014",1.622223,
"USA","CPI","TOT","AGRWTH","A","2015",0.1186271,
"USA","CPI","TOT","AGRWTH","A","2016",1.261583,
"USA","CPI","TOT","AGRWTH","A","2017",2.13011,
"USA","CPI","TOT","AGRWTH","A","2018",2.442583,
"USA","CPI","TOT","AGRWTH","A","2019",1.81221,
"USA","CPI","TOT","AGRWTH","A","2020",1.233584,
"USA","CPI","TOT","AGRWTH","A","2021",4.697859,
"USA","CPI","TOT","AGRWTH","A","2022",8.0028,
"CHL","CPI","TOT","AGRWTH","A","1997",6.133866,
"CHL","CPI","TOT","AGRWTH","A","1998",5.110244,
"CHL","CPI","TOT","AGRWTH","A","1999",3.336883,
"CHL","CPI","TOT","AGRWTH","A","2000",3.843273,
"CHL","CPI","TOT","AGRWTH","A","2001",3.569101,
"CHL","CPI","TOT","AGRWTH","A","2002",2.489398,
"CHL","CPI","TOT","AGRWTH","A","2003",2.810177,
"CHL","CPI","TOT","AGRWTH","A","2004",1.054739,
"CHL","CPI","TOT","AGRWTH","A","2005",3.052574,
"CHL","CPI","TOT","AGRWTH","A","2006",3.392019,
"CHL","CPI","TOT","AGRWTH","A","2007",4.407798,
"CHL","CPI","TOT","AGRWTH","A","2008",8.716269,
"CHL","CPI","TOT","AGRWTH","A","2009",0.3530467,
"CHL","CPI","TOT","AGRWTH","A","2010",1.410711,
"CHL","CPI","TOT","AGRWTH","A","2011",3.341217,
"CHL","CPI","TOT","AGRWTH","A","2012",3.007448,
"CHL","CPI","TOT","AGRWTH","A","2013",1.789556,
"CHL","CPI","TOT","AGRWTH","A","2014",4.718675,
"CHL","CPI","TOT","AGRWTH","A","2015",4.348773,
"CHL","CPI","TOT","AGRWTH","A","2016",3.786194,
"CHL","CPI","TOT","AGRWTH","A","2017",2.182719,
"CHL","CPI","TOT","AGRWTH","A","2018",2.43489,
"CHL","CPI","TOT","AGRWTH","A","2019",2.557545,
"CHL","CPI","TOT","AGRWTH","A","2020",3.045491,
"CHL","CPI","TOT","AGRWTH","A","2021",4.524569,
"CHL","CPI","TOT","AGRWTH","A","2022",11.64387,
"EST","CPI","TOT","AGRWTH","A","1998",8.744751,
"EST","CPI","TOT","AGRWTH","A","1999",3.296111,
"EST","CPI","TOT","AGRWTH","A","2000",4.018489,
"EST","CPI","TOT","AGRWTH","A","2001",5.74828,
"EST","CPI","TOT","AGRWTH","A","2002",3.571913,
"EST","CPI","TOT","AGRWTH","A","2003",1.334991,
"EST","CPI","TOT","AGRWTH","A","2004",3.048111,
"EST","CPI","TOT","AGRWTH","A","2005",4.079714,
"EST","CPI","TOT","AGRWTH","A","2006",4.437621,
"EST","CPI","TOT","AGRWTH","A","2007",6.601326,
"EST","CPI","TOT","AGRWTH","A","2008",10.36236,
"EST","CPI","TOT","AGRWTH","A","2009",-0.07840831,
"EST","CPI","TOT","AGRWTH","A","2010",2.972045,
"EST","CPI","TOT","AGRWTH","A","2011",4.981901,
"EST","CPI","TOT","AGRWTH","A","2012",3.9334,
"EST","CPI","TOT","AGRWTH","A","2013",2.780567,
"EST","CPI","TOT","AGRWTH","A","2014",-0.1061751,
"EST","CPI","TOT","AGRWTH","A","2015",-0.492326,
"EST","CPI","TOT","AGRWTH","A","2016",0.1486849,
"EST","CPI","TOT","AGRWTH","A","2017",3.417236,
"EST","CPI","TOT","AGRWTH","A","2018",3.436327,
"EST","CPI","TOT","AGRWTH","A","2019",2.277259,
"EST","CPI","TOT","AGRWTH","A","2020",-0.4445311,
"EST","CPI","TOT","AGRWTH","A","2021",4.653167,
"EST","CPI","TOT","AGRWTH","A","2022",19.39826,
"ISR","CPI","TOT","AGRWTH","A","1997",8.956639,
"ISR","CPI","TOT","AGRWTH","A","1998",5.496829,
"ISR","CPI","TOT","AGRWTH","A","1999",5.175056,
"ISR","CPI","TOT","AGRWTH","A","2000",1.053575,
"ISR","CPI","TOT","AGRWTH","A","2001",1.153505,
"ISR","CPI","TOT","AGRWTH","A","2002",5.756579,
"ISR","CPI","TOT","AGRWTH","A","2003",0.7257646,
"ISR","CPI","TOT","AGRWTH","A","2004",-0.4117344,
"ISR","CPI","TOT","AGRWTH","A","2005",1.312662,
"ISR","CPI","TOT","AGRWTH","A","2006",2.060804,
"ISR","CPI","TOT","AGRWTH","A","2007",0.4598161,
"ISR","CPI","TOT","AGRWTH","A","2008",4.557214,
"ISR","CPI","TOT","AGRWTH","A","2009",3.340312,
"ISR","CPI","TOT","AGRWTH","A","2010",2.71664,
"ISR","CPI","TOT","AGRWTH","A","2011",3.478573,
"ISR","CPI","TOT","AGRWTH","A","2012",1.689482,
"ISR","CPI","TOT","AGRWTH","A","2013",1.576212,
"ISR","CPI","TOT","AGRWTH","A","2014",0.4864956,
"ISR","CPI","TOT","AGRWTH","A","2015",-0.6343907,
"ISR","CPI","TOT","AGRWTH","A","2016",-0.5460349,
"ISR","CPI","TOT","AGRWTH","A","2017",0.2449531,
"ISR","CPI","TOT","AGRWTH","A","2018",0.8173239,
"ISR","CPI","TOT","AGRWTH","A","2019",0.8441287,
"ISR","CPI","TOT","AGRWTH","A","2020",-0.5884303,
"ISR","CPI","TOT","AGRWTH","A","2021",1.492288,
"ISR","CPI","TOT","AGRWTH","A","2022",4.394611,
"SVN","CPI","TOT","AGRWTH","A","1997",8.359679,
"SVN","CPI","TOT","AGRWTH","A","1998",7.891166,
"SVN","CPI","TOT","AGRWTH","A","1999",6.155588,
"SVN","CPI","TOT","AGRWTH","A","2000",8.911745,
"SVN","CPI","TOT","AGRWTH","A","2001",8.379666,
"SVN","CPI","TOT","AGRWTH","A","2002",7.480778,
"SVN","CPI","TOT","AGRWTH","A","2003",5.544164,
"SVN","CPI","TOT","AGRWTH","A","2004",3.592976,
"SVN","CPI","TOT","AGRWTH","A","2005",2.451501,
"SVN","CPI","TOT","AGRWTH","A","2006",2.457924,
"SVN","CPI","TOT","AGRWTH","A","2007",3.657496,
"SVN","CPI","TOT","AGRWTH","A","2008",5.647424,
"SVN","CPI","TOT","AGRWTH","A","2009",0.8392622,
"SVN","CPI","TOT","AGRWTH","A","2010",1.80117,
"SVN","CPI","TOT","AGRWTH","A","2011",1.802852,
"SVN","CPI","TOT","AGRWTH","A","2012",2.597414,
"SVN","CPI","TOT","AGRWTH","A","2013",1.769201,
"SVN","CPI","TOT","AGRWTH","A","2014",0.1993438,
"SVN","CPI","TOT","AGRWTH","A","2015",-0.5255523,
"SVN","CPI","TOT","AGRWTH","A","2016",-0.05499954,
"SVN","CPI","TOT","AGRWTH","A","2017",1.429107,
"SVN","CPI","TOT","AGRWTH","A","2018",1.738609,
"SVN","CPI","TOT","AGRWTH","A","2019",1.630523,
"SVN","CPI","TOT","AGRWTH","A","2020",-0.05485681,
"SVN","CPI","TOT","AGRWTH","A","2021",1.917065,
"SVN","CPI","TOT","AGRWTH","A","2022",8.833699,
"OECD","CPI","TOT","AGRWTH","A","1997",4.910319,
"OECD","CPI","TOT","AGRWTH","A","1998",4.332418,
"OECD","CPI","TOT","AGRWTH","A","1999",3.701649,
"OECD","CPI","TOT","AGRWTH","A","2000",4.057052,
"OECD","CPI","TOT","AGRWTH","A","2001",3.671181,
"OECD","CPI","TOT","AGRWTH","A","2002",2.781106,
"OECD","CPI","TOT","AGRWTH","A","2003",2.480545,
"OECD","CPI","TOT","AGRWTH","A","2004",2.411276,
"OECD","CPI","TOT","AGRWTH","A","2005",2.643938,
"OECD","CPI","TOT","AGRWTH","A","2006",2.672025,
"OECD","CPI","TOT","AGRWTH","A","2007",2.548455,
